time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-1.327453671771404,1.8598906598554998,19.39138508781038,0.11880715898622629,6.233079812344467,0.0,-0.35380994187822223,1.9288234527787398,5.508171026285654,0.0034113535203647537,-0.09189482038820858,0.0,471.8748835609429,472.5423825341037,470.8621116026029,470.96131477949086
3.1800000000000024,-1.347828780523148,1.9775754829782655,19.721134815271796,0.11964227636216762,6.228122036540633,0.0,-0.32493279854207796,1.9940428248359365,5.483547492294266,0.010991605166361332,-0.08484002665022085,0.0,427.72279025953276,428.316276397166,429.1546870708874,429.797651552844
3.2400000000000024,-1.366286017842808,2.09940498350148,20.05122287677674,0.12161708696644524,6.22352409223933,0.0,-0.2899000999222594,2.067075796212147,5.519118960521365,-0.002828889084152026,-0.09382107667876434,0.0,448.96101618125795,448.22527421979913,448.0957605702396,446.9705533738527
3.3000000000000025,-1.3825384510682,2.2257026834069182,20.383961767396467,0.12152371052691091,6.22404391468536,0.0,-0.2518830687286992,2.142765712111052,5.571866657461442,-0.007285024555663222,-0.06783095622475378,0.0,452.47869508653764,454.5607514407977,454.6165790107205,454.2594003083495
3.3600000000000025,-1.3964788074409975,2.3566689338054965,20.72088949700315,0.12422501490501503,6.2294006046282036,0.0,-0.2133863425514165,2.2229751699551588,5.658527514249409,-0.02792852357928987,-0.10268596262712477,0.0,466.43077844710365,463.69538026291906,465.92208251226606,464.30512935852556
3.4200000000000026,-1.4082844416459954,2.4922301245983975,21.06102447982007,0.1225561375788331,6.224030212053339,0.0,-0.1796640122096502,2.295512221143245,5.679170840659338,-0.027625188577918295,-0.11370160351076176,0.0,446.99498698345246,446.0863427990981,444.6822075281877,444.70686336862974
3.4800000000000026,-1.417900056755305,2.632312595253185,21.404107358852368,0.12090799388827111,6.229141388307344,0.0,-0.14134236203553058,2.3736380380973774,5.756523025410896,-0.027223932890054457,-0.0770415355009754,0.0,462.8401865810108,465.7085155724882,462.7909960416314,462.82243241369156
3.5400000000000027,-1.425386717039807,2.7768211549026303,21.75003479519012,0.11928284568935243,6.2258210037331665,0.0,-0.10790727512068922,2.443099290617717,5.774275510193701,-0.026863660989653,-0.06568435688286882,0.0,445.0924564715963,446.01700093669024,446.1074067922583,446.13666243127267
3.6000000000000028,-1.430964267576215,2.925139468174684,22.09436757792139,0.11779957973851651,6.223438399743383,0.0,-0.07779429727859337,2.5007215219568626,5.703828441894017,-0.03217070848666173,-0.053156804430065624,0.0,416.11297016834146,417.2054582621268,417.897496538649,417.4342476251395
3.660000000000003,-1.4343718445530547,3.0775071240800855,22.43979400702796,0.11590940534332805,6.220249148232149,0.0,-0.03549426450705722,2.5778782856593896,5.8098133450657015,-0.03087115038055437,-0.05314899428013578,0.0,472.4621878388058,472.46112146859275,472.60242210940356,472.7023006415128
3.720000000000003,-1.4354588594419553,3.233957214831295,22.787171493932718,0.11854420384010833,6.217768221620149,0.0,-0.0005329894282739278,2.637338586182315,5.76954045276762,-0.055306857147360326,-0.06364461073417732,0.0,428.3504814691431,427.4544674370491,428.82378008812697,426.7416820648666
3.780000000000003,-1.4343261997805938,3.394142856097365,23.13329538407219,0.11974955866032033,6.2147837922675375,0.0,0.03855689596056899,2.7022149257055674,5.767851815707032,-0.03317704543465756,-0.05476774039735257,0.0,439.84131393570544,440.5733617711746,439.2276477222057,441.058065817347
3.840000000000003,-1.4308831356022562,3.55808258788647,23.47814401684957,0.11774899891589108,6.2136996646118625,0.0,0.07630370941276486,2.7622405044208937,5.727304356155464,-0.03387926163077605,-0.07226758436723835,0.0,428.40664163408024,426.9129352565462,427.5798348078857,427.5195041643135
3.900000000000003,-1.4250435555812286,3.7257746807079397,23.82208761475363,0.12006232367256331,6.211428239798845,0.0,0.11855865149049556,2.8276651437054445,5.73731592869835,-0.05794802569666251,-0.05768202859013351,0.0,442.85899723825565,444.05391444395974,444.8945595641506,442.91808541965815
